,F1014anonym,F1014C1,F1014C2,F1014C3,F1014C4,F1014C5,F1014C6,F1014C7,F1014C8,F1014C9,F1014C10
31173,Der Verwaltungsaufwand ist sehr hoch! Die Prüfung der Liquidität erscheint uns sehr hoch angesetNichts Die Prüfung der Zahlungsfähigkeit und Infragestellung bei einem Einkommen von 6000€ netto und Spareinlagen und Depotwerten von 25000€ erschien uns fast unverschämt bei einem Kredit-Volumen von 2400Nichts,Aufwändige Beantragung,,,,,,,,,
31174,Die Bearbeitungszeit,Lange Bearbeitungsdauer,,,,,,,,,
31175,Nichts,Abhängigkeit von der Bank,,,,,,,,,
31176,Nichts,,,,,,,,,,
31177,Bonitätseinschätzung im Vorfeld unklar und somit auch das Zinsangebot,Unklare Entscheidungsverfahren,,,,,,,,,
31178,Nichts,,,,,,,,,,
31179,Nichts,,,,,,,,,,
31180,Nichts,,,,,,,,,,
31181,Nichts,Nichts,,,,,,,,,
31182,Nichts,,,,,,,,,,
31183,Mehr Flexibilität bei den Programmen (Sondertilgungsmöglichkeit) evNichts auch Ratenanpassungen wären wünschenswert,unflexible Bedingungen,,,,,,,,,
31184,Nichts,,,,,,,,,,
31185,Nichts,,,,,,,,,,
31186,Nichts,,,,,,,,,,
31187,Nichts,Abhängigkeit von der Bank,,,,,,,,,
31188,Nichts,Nichts,,,,,,,,,
31189,Nichts,,,,,,,,,,
31190,Nichts,,,,,,,,,,
31191,Nichts,Nichts,,,,,,,,,
31192,Nichts,,,,,,,,,,
31193,Nichts,,,,,,,,,,
31194,Nichts,Nichts,,,,,,,,,
31195,Nichts,Zinsen zu hoch/ keine marktüblichen Zinsen,,,,,,,,,
31196,Nichts,,,,,,,,,,
31197,Nichts,Nichts,,,,,,,,,
31198,—,,,,,,,,,,
31199,Nichts,,,,,,,,,,
31200,Nichts,Nichts,,,,,,,,,
31201,Nichts,,,,,,,,,,
31202,Nichts,,,,,,,,,,
31203,Nichts,,,,,,,,,,
31204,Nichts,,,,,,,,,,
31206,Nichts,,,,,,,,,,
31207,Nichts,,,,,,,,,,
31208,Nichts,Nichts,,,,,,,,,
31209,Bearbeitungszeit dauert lanNichts Unsere Handwerker mussten deshalb die vorhandenen Angebote erhöhen und Ausführungsdatum verschiebNichts,Lange Bearbeitungsdauer,,,,,,,,,
31210,Nichts,,,,,,,,,,
31211,Nichts,,,,,,,,,,
31212,Nichts,Nichts,,,,,,,,,
31213,Nichts,Sondertilgungen nicht möglich,Aufwändige Beantragung,unflexible Bedingungen,,,,,,,
31214,Nichts,,,,,,,,,,
31215,fehlende Berater im Einzelfall,Sonstiges,,,,,,,,,
31216,Nichts,,,,,,,,,,
31217,Nichts,,,,,,,,,,
31218,nur wenn man selbst genug Eigenkapiotal hat  Die KFW Mittel sollte jeder sinvoll nutzen,Nichts,,,,,,,,,
31219,Nichts,,,,,,,,,,
31221,Nichts,,,,,,,,,,
31222,"Komplizierte Regeln, undurchsichtige Anforderungen, BAFA / KfW Abgrenzungen unklar, unverhältnismäßige Anforderungen an Sanierungen",Unklare Entscheidungsverfahren,Kosten-/Nutzenverhältnis,,,,,,,,
31223,Nichts,,,,,,,,,,
31224,Nichts,,,,,,,,,,
31225,Nichts,,,,,,,,,,
31226,Nichts,Nichts,,,,,,,,,
31227,Nichts,Nichts,,,,,,,,,
31228,Nichts,,,,,,,,,,
31229,Nichts,,,,,,,,,,
31230,Nichts,,,,,,,,,,
31231,Nichts,,,,,,,,,,
31232,Nichts,,,,,,,,,,
31233,Nichts,,,,,,,,,,
31234,Nichts,,,,,,,,,,
31235,Nichts,,,,,,,,,,
31236,Nichts,Nichts,,,,,,,,,
31237,Nichts,,,,,,,,,,
31238,Nichts,,,,,,,,,,
31239,Nichts,,,,,,,,,,
31240,Nichts,,,,,,,,,,
31241,Nichts,Nichts,,,,,,,,,
31242,Nichts,,,,,,,,,,
31243,Nichts,Zinsen zu hoch/ keine marktüblichen Zinsen,,,,,,,,,
31244,Nichts,,,,,,,,,,
31245,Nichts,,,,,,,,,,
31246,Nichts,Nichts,,,,,,,,,
31247,Könnte im Augenblick keinen Grund nennNichts,Nichts,,,,,,,,,
31248,Nichts,,,,,,,,,,
31249,Nichts,,,,,,,,,,
31250,Nichts,,,,,,,,,,
31251,Nichts,Nichts,,,,,,,,,
31252,Nichts,Nichts,,,,,,,,,
31253,Nichts,,,,,,,,,,
31254,Nichts,,,,,,,,,,
31255,Nichts,,,,,,,,,,
31256,Nichts,Aufwändige Beantragung,Kosten-/Nutzenverhältnis,,,,,,,,
31257,Nichts,Nichts,,,,,,,,,
31258,Nichts,,,,,,,,,,
31259,Nichts,,,,,,,,,,
31260,Nichts,Lange Bearbeitungsdauer,Aufwändige Beantragung,,,,,,,,
31261,Nichts,Nichts,,,,,,,,,
31262,Nichts,Nichts,,,,,,,,,
31263,Nichts,,,,,,,,,,
31264,Nichts,,,,,,,,,,
31265,Nichts,Abhängigkeit von der Bank,Sondertilgungen nicht möglich,,,,,,,,
31266,Nichts,,,,,,,,,,
31267,Nichts,,,,,,,,,,
31268,Nichts,Nichts,,,,,,,,,
31269,Nichts,,,,,,,,,,
31270,Nichts,,,,,,,,,,
31271,Nichts,Lange Bearbeitungsdauer,,,,,,,,,
31272,Nichts,,,,,,,,,,
31273,Nichts,,,,,,,,,,
31274,Nichts,,,,,,,,,,
31275,Nichts,,,,,,,,,,
31276,"langwieriger Prozess, sehr hohe Anforderungen",Lange Bearbeitungsdauer,unflexible Bedingungen,,,,,,,,
31277,Nichts,,,,,,,,,,
31278,Nichts,,,,,,,,,,
31279,Ohne fachliche und persönliche Unterstützung werden viele Interessenten im gegenwärtigen Umfeld dann doch Abstand nehmNichts,Aufwändige Beantragung,,,,,,,,,
31280,Weniger Zuschuss als Aufwand,Zusätzliche Kosten bei Ausführung/ für Ingenieurleistungen,,,,,,,,,
31281,Nichts,,,,,,,,,,
31282,Nichts,,,,,,,,,,
31283,Nichts,,,,,,,,,,
31284,Nichts,,,,,,,,,,
31285,Nichts,,,,,,,,,,
31286,Nichts,,,,,,,,,,
31287,Nichts,,,,,,,,,,
31288,Nichts,,,,,,,,,,
31289,Nichts,,,,,,,,,,
31290,Nichts,,,,,,,,,,
31291,Nichts,,,,,,,,,,
31293,Nichts,,,,,,,,,,
31294,Nichts,,,,,,,,,,
31295,Nichts,,,,,,,,,,
31296,Nichts,,,,,,,,,,
31297,Nichts,,,,,,,,,,
31298,Nichts,,,,,,,,,,
31299,Nichts,Nichts,,,,,,,,,
31300,Nichts,,,,,,,,,,
31301,Der Aufwand,Aufwändige Beantragung,,,,,,,,,
31302,Nichts,,,,,,,,,,
31303,Nichts,,,,,,,,,,
31304,Nichts,,,,,,,,,,
31305,Nichts,,,,,,,,,,
31306,Nichts,,,,,,,,,,
31307,Nichts,,,,,,,,,,
31309,Nichts,,,,,,,,,,
31310,Nichts,,,,,,,,,,
31311,Nichts,,,,,,,,,,
31312,Nichts,,,,,,,,,,
31313,Nichts,,,,,,,,,,
31314,Nichts,,,,,,,,,,
31315,Nichts,,,,,,,,,,
31316,Nichts,,,,,,,,,,
31317,Nichts,,,,,,,,,,
31318,Nichts,,,,,,,,,,
31319,Nichts,,,,,,,,,,
31320,Nichts,,,,,,,,,,
31322,"Sehr schwierig für mich war und ist immer noch, dass eine Beuftragung von Gewerken erst nach dem KfW-Antrag erfolgen kann, für den man aber auch schon viel wissen muNichts Vielleicht bin ich auch falsch informiert, aber die genau festgelegte zeitliche Abfolge, und für die BaFa ist wieder alles anders, ist mein größter Kritikpunkt am KfW-AngebNichts",Aufwändige Beantragung,,,,,,,,,
31323,Nichts,,,,,,,,,,
31324,Nichts,,,,,,,,,,
31325,Nichts,,,,,,,,,,
31327,Nichts,,,,,,,,,,
31328,Nichts,,,,,,,,,,
31329,Nichts,,,,,,,,,,
31330,Da die Anforderung für ein Zuschuss immer höher werden und die Rendite dadurch sinNichts Bereich einer AltbausanieruNichts,unflexible Bedingungen,,,,,,,,,
31331,Nichts,,,,,,,,,,
31332,Es ist alles sehr kompliziert,Aufwändige Beantragung,,,,,,,,,
31333,Nichts,,,,,,,,,,
31334,Nichts,,,,,,,,,,
31335,Nichts,,,,,,,,,,
31336,Nichts,Abhängigkeit von der Bank,Unklare Entscheidungsverfahren,,,,,,,,
31337,Nichts,,,,,,,,,,
31338,Nichts,,,,,,,,,,
31339,Nichts,,,,,,,,,,
31340,Nichts,Nichts,,,,,,,,,
31341,Nichts,Nichts,,,,,,,,,
31342,Nichts,,,,,,,,,,
31343,Nichts,Abhängigkeit von der Bank,,,,,,,,,
31344,Dauer von der Beantragung zur Zusage und Auszahlung,Lange Bearbeitungsdauer,,,,,,,,,
31345,schlechte Hausbank,Abhängigkeit von der Bank,,,,,,,,,
31346,"- Die Dauer der Beantragung (~2,5 Monate) - Trotz Sicherungen in höhe von 250% des Kreditbetrages wurde uns immer gesagt es sei eher unwahrscheinlich den Kredit zu bekommen, auch unsere Umsatzausichten fürs laufende Geschäftsjahr betrugen das 8 fache des KreditbetragNichts Zudem werden laufend Berichte gefordert wo die Kapitalverwendung erläutert wird und man es eben nur für ganz bestimmte Zwecke nutzen daNichts Meine Frage: was interessiert das, solange man seine Raten und Zinsen rechtzeitig bezahlt?   Es macht das ganze Vorhaben sehr unangenehm, da man sich extrem unter Druck gesetzt fühlt anstatt einfach seiner Arbeit nachzugehen",Lange Bearbeitungsdauer,Unklare Entscheidungsverfahren,Aufwändige Beantragung,unflexible Bedingungen,,,,,,
31347,"Langsamkeit, Unflexibel, bürokratisch",Lange Bearbeitungsdauer,unflexible Bedingungen,,,,,,,,
31348,Nichts,,,,,,,,,,
31349,Bearbeitungsdauer,Lange Bearbeitungsdauer,,,,,,,,,
31350,Nichts,,,,,,,,,,
31351,Nichts,,,,,,,,,,
31352,Nichts,,,,,,,,,,
31353,Nichts,Nichts,,,,,,,,,
31354,Nichts,,,,,,,,,,
31355,Nichts,,,,,,,,,,
31356,Die extrem lange und unzureichende DauNichts Wir hatten im Januar 21 alle notwendigen Unterlagen eingereicNichts Die Kreditmittel standen uns erst ab Mitte Mai zur VerfüguNichts Das ist für ein Gründer viel zu Lange!,Lange Bearbeitungsdauer,,,,,,,,,
31357,Nichts,,,,,,,,,,
31358,Beantragung dauert zu lang,Lange Bearbeitungsdauer,,,,,,,,,
31359,Nichts,,,,,,,,,,
31360,Sehr hoher Zinssatz zu niedrigzins JahrNichts,Zinsen zu hoch/ keine marktüblichen Zinsen,,,,,,,,,
31361,Das hin und her zwischen der Hausbank und die sehr lange Bearbeitungszeit (4 Monate) sind eher hinderliNichts,Abhängigkeit von der Bank,Lange Bearbeitungsdauer,,,,,,,,
31362,Nichts,Nichts,,,,,,,,,
31363,Nichts,,,,,,,,,,
31364,Hohe Tilgung,unflexible Bedingungen,,,,,,,,,
31365,Nichts,,,,,,,,,,
31366,Nichts,Nichts,,,,,,,,,
31367,Nichts,,,,,,,,,,
31368,Nichts,Nichts,,,,,,,,,
31369,Nichts,,,,,,,,,,
31370,Nichts,,,,,,,,,,
31371,Zinssatz,Zinsen zu hoch/ keine marktüblichen Zinsen,,,,,,,,,
31373,xX,,,,,,,,,,
31374,Nichts,,,,,,,,,,
31375,Nichts,,,,,,,,,,
31376,Nichts,,,,,,,,,,
31377,Nichts,Nichts,,,,,,,,,
31378,Nichts,,,,,,,,,,
31379,Nichts,,,,,,,,,,
31380,Nichts,,,,,,,,,,
31381,Nichts,,,,,,,,,,
31382,Nichts,Nichts,,,,,,,,,
31383,Nichts,Nichts,,,,,,,,,
31384,Nichts,,,,,,,,,,
31385,Nichts,,,,,,,,,,
31386,Nichts,,,,,,,,,,
31387,Nichts,,,,,,,,,,
31388,"Ich musste die Hausbank wechseln, da die deutsche Bank keinen KfW Kredit unterstützNichts - Keine Rendite",Abhängigkeit von der Bank,,,,,,,,,
31389,Nichts,,,,,,,,,,
31390,Nichts,,,,,,,,,,
31391,Nichts,,,,,,,,,,
31392,Nichts,,,,,,,,,,
31393,Nichts,Nichts,,,,,,,,,
31394,Nichts,,,,,,,,,,
31395,Nichts,,,,,,,,,,
31396,Nichts,,,,,,,,,,
31397,Nichts,Nichts,,,,,,,,,
31398,michts,Nichts,,,,,,,,,
31399,Nichts,,,,,,,,,,
31400,Nichts,,,,,,,,,,
31401,Nichts,,,,,,,,,,
31402,Nichts,,,,,,,,,,
31403,"..das die Hausbanken manchmal negativ darauf reagieren, weil sie dadurch viel weniger verdienen als sonNichts",Abhängigkeit von der Bank,,,,,,,,,
31404,Nichts,,,,,,,,,,
31405,wenn ich erfolgt mit ihnen weil ich geldbekomme für mein weitere inves und lohn schulden weil corona mach mich zuschaffen dann schreibe ich ihnen noch ein mNichts,,,,,,,,,,
31406,Nichts,,,,,,,,,,
31407,Nichts,,,,,,,,,,
31408,Nichts,,,,,,,,,,
31409,Nichts,,,,,,,,,,
31410,Nichts,Nichts,,,,,,,,,
31411,Nichts,,,,,,,,,,
31412,Nichts,Nichts,,,,,,,,,
31413,Nichts,Nichts,,,,,,,,,
31414,Nichts,,,,,,,,,,
31415,Nichts,,,,,,,,,,
31416,Nichts,,,,,,,,,,
31417,Nichts,,,,,,,,,,
31418,Nichts,,,,,,,,,,
31419,Nichts,,,,,,,,,,
31420,Nichts,,,,,,,,,,
31421,Nichts,Nichts,,,,,,,,,
31422,Nichts,,,,,,,,,,
31423,Nichts,,,,,,,,,,
31424,Nichts,,,,,,,,,,
31425,Nichts,,,,,,,,,,
31426,Nichts,,,,,,,,,,
31427,Nichts,,,,,,,,,,
31428,Es richtet sich immer an die separaten Bedürfnisse des InteressentNichts,kein / unbekannter Bedarf (bei Bekannten / Gesprächspartnern),,,,,,,,,
31429,Nichts,,,,,,,,,,
31430,Nichts,,,,,,,,,,
31431,Nichts,,,,,,,,,,
31432,Höhe der Förderung und daran geknüpfte Bedingungen,unflexible Bedingungen,,,,,,,,,
31433,Nichts,,,,,,,,,,
31434,Nichts,Nichts,,,,,,,,,
31435,Die Abwicklung über die Hausbank und der SCHUFA-Eintrag,Abhängigkeit von der Bank,,,,,,,,,
31436,Nichts,,,,,,,,,,
31437,Nichts,,,,,,,,,,
31438,Nichts,,,,,,,,,,
31439,Nichts,,,,,,,,,,
31440,Nichts,,,,,,,,,,
31441,Nichts,Nichts,,,,,,,,,
31442,Nichts,,,,,,,,,,
31443,Nichts,,,,,,,,,,
31444,Nichts,,,,,,,,,,
31445,Nichts,,,,,,,,,,
31446,Nichts,,,,,,,,,,
31447,Nichts,Nichts,,,,,,,,,
31448,"Alles Gut, außer Bürokratie - abhängig von Förderprogramm Nichts BNichts Finanzierung von Energieeffizienzim Rahmen von Investitionen)",Aufwändige Beantragung,,,,,,,,,
31449,Nichts,,,,,,,,,,
31450,Nichts,,,,,,,,,,
31451,Nichts,,,,,,,,,,
31452,Nichts,Nichts,,,,,,,,,
31453,Es einfach zu kompliziert das mit der Hausbank,Abhängigkeit von der Bank,Aufwändige Beantragung,,,,,,,,
31454,Nichts,Nichts,,,,,,,,,
31455,Nichts,Nichts,,,,,,,,,
31456,Nichts,,,,,,,,,,
31457,Nichts,,,,,,,,,,
31458,Nichts,,,,,,,,,,
31459,Nichts,Nichts,,,,,,,,,
31460,Nichts,,,,,,,,,,
31461,Zu hohe Zinsen,Zinsen zu hoch/ keine marktüblichen Zinsen,,,,,,,,,
31462,Nichts,Nichts,,,,,,,,,
31463,Nichts,,,,,,,,,,
31464,Nichts,Nichts,,,,,,,,,
31465,Nichts,,,,,,,,,,
31466,Nichts,Nichts,,,,,,,,,
31467,Nichts,,,,,,,,,,
31468,Nichts,,,,,,,,,,
31469,Nichts,,,,,,,,,,
31470,Nichts,,,,,,,,,,
31471,Nichts,,,,,,,,,,
31472,Nichts,,,,,,,,,,
31473,Nichts,,,,,,,,,,
31474,Mit Beste Beratung vom Sparkasse und schneller Kredit Abwicklung,Abhängigkeit von der Bank,,,,,,,,,
31475,Nichts,Nichts,,,,,,,,,
31476,Nichts,,,,,,,,,,
31477,Nichts,,,,,,,,,,
31478,Nichts,,,,,,,,,,
31479,Nichts,,,,,,,,,,
31480,Nichts,,,,,,,,,,
31481,"Teilweise höhere Zinsen als auf dem freien MarNichts Weniger flexible Modelle bei Rückzahlungen, SonderzahlungNichts",Zinsen zu hoch/ keine marktüblichen Zinsen,unflexible Bedingungen,Sondertilgungen nicht möglich,,,,,,,
31482,Nichts,,,,,,,,,,
31483,Nichts,,,,,,,,,,
31484,Nichts,,,,,,,,,,
31485,Nichts,,,,,,,,,,
31486,Nichts,,,,,,,,,,
31488,Nichts,,,,,,,,,,
31489,Nichts,,,,,,,,,,
31490,Nichts,,,,,,,,,,
31491,Nichts,,,,,,,,,,
31492,Nichts,,,,,,,,,,
31493,Nichts,Nichts,,,,,,,,,
31494,Nichts,,,,,,,,,,
31495,Nichts,,,,,,,,,,
31496,Nichts,Nichts,,,,,,,,,
31497,Nichts,,,,,,,,,,
31498,Nichts,,,,,,,,,,
31499,Nichts,,,,,,,,,,
31500,Nichts,,,,,,,,,,
31501,Nichts,,,,,,,,,,
31502,Nichts,,,,,,,,,,
31503,Nichts,,,,,,,,,,
31504,Nichts,Kosten-/Nutzenverhältnis,,,,,,,,,
31505,Nichts,Nichts,,,,,,,,,
31507,Nichts,,,,,,,,,,
31508,Nichts,,,,,,,,,,
31509,Nichts,,,,,,,,,,
31510,Nichts,,,,,,,,,,
31511,Nichts,,,,,,,,,,
31512,Nichts,,,,,,,,,,
31513,Nichts,Nichts,,,,,,,,,
31514,Nichts,,,,,,,,,,
31515,Nichts,,,,,,,,,,
31516,Nichts,,,,,,,,,,
31517,Nichts,,,,,,,,,,
31518,Nichts,,,,,,,,,,
31519,Nichts,Nichts,,,,,,,,,
31520,Nichts,,,,,,,,,,
31521,Nichts,,,,,,,,,,
31522,Nichts,,,,,,,,,,
31523,Nichts,Nichts,,,,,,,,,
31524,Nichts,Nichts,,,,,,,,,
31525,Nichts,,,,,,,,,,
31526,Nichts,,,,,,,,,,
31527,Nichts,Nichts,,,,,,,,,
31528,Nichts,,,,,,,,,,
31529,Nichts,,,,,,,,,,
31530,Nichts,,,,,,,,,,
31532,Nichts,,,,,,,,,,
31533,Nichts,,,,,,,,,,
31534,Nichts,,,,,,,,,,
31535,Nichts,,,,,,,,,,
31536,Nichts,Nichts,,,,,,,,,
31537,Nichts,Nichts,,,,,,,,,
31538,Nichts,,,,,,,,,,
31539,Nichts,,,,,,,,,,
31540,Nichts,Nichts,,,,,,,,,
31541,Nichts,,,,,,,,,,
31542,Nichts,,,,,,,,,,
31543,Ich gebe nur selten Empfehlungen an AndeNichts,,,,,,,,,,
31544,Nichts,,,,,,,,,,
31545,Nichts,Nichts,,,,,,,,,
31546,Nichts,,,,,,,,,,
31547,Nichts,Nichts,,,,,,,,,
31548,Nichts,Nichts,,,,,,,,,
31549,Nichts,,,,,,,,,,
31551,Nichts,,,,,,,,,,
31552,Nichts,,,,,,,,,,
31553,Nichts,Nichts,,,,,,,,,
31554,Nichts,,,,,,,,,,
31556,Nichts,,,,,,,,,,
31557,Nichts,,,,,,,,,,
31558,Nichts,,,,,,,,,,
31560,Nichts,,,,,,,,,,
31561,Nichts,,,,,,,,,,
31562,Hängt vom Vorhaben und der Art der Bezuschussung ab,Sonstiges,,,,,,,,,
31563,Nichts,,,,,,,,,,
31564,Nichts,,,,,,,,,,
31565,Nichts,,,,,,,,,,
31566,Nichts,,,,,,,,,,
31567,Nichts,,,,,,,,,,
31568,Nichts,,,,,,,,,,
31569,Nichts,,,,,,,,,,
31570,Nichts,,,,,,,,,,
31571,Nichts,,,,,,,,,,
31572,Nichts,,,,,,,,,,
31573,Nichts,,,,,,,,,,
31574,Nichts,,,,,,,,,,
31575,Nichts,,,,,,,,,,
31576,Nichts,,,,,,,,,,
31578,Nichts,,,,,,,,,,
31579,Nichts,Aufwändige Beantragung,,,,,,,,,
31580,Nichts,Nichts,,,,,,,,,
31581,Nichts,,,,,,,,,,
31582,Nichts,,,,,,,,,,
31583,Nichts,,,,,,,,,,
31584,Nichts,,,,,,,,,,
31585,Nichts,,,,,,,,,,
31586,Nichts,,,,,,,,,,
31588,Nichts,,,,,,,,,,
31589,Nichts,Nichts,,,,,,,,,
31590,Nichts,,,,,,,,,,
31591,Nichts,,,,,,,,,,
31592,"bürokratisch strukturiert sonderfälle schwer zu klären,",Aufwändige Beantragung,,,,,,,,,
31593,Nichts,Nichts,,,,,,,,,
31594,Nichts,Nichts,,,,,,,,,
31595,Nichts,,,,,,,,,,
31596,Nichts,,,,,,,,,,
31597,Nichts,,,,,,,,,,
31598,Nichts,Aufwändige Beantragung,unflexible Bedingungen,,,,,,,,
31599,Nichts,,,,,,,,,,
31600,Nichts,Nichts,,,,,,,,,
31601,Nichts,,,,,,,,,,
31602,Nichts,,,,,,,,,,
31603,Nichts,Nichts,,,,,,,,,
31604,Keine MeinuNichts,Nichts,,,,,,,,,
31605,Nichts,,,,,,,,,,
31606,Nichts,Nichts,,,,,,,,,
31607,Nichts,,,,,,,,,,
31608,Nichts,,,,,,,,,,
31609,"Was machen Menschen, die keinen Computer haben?",Aufwändige Beantragung,,,,,,,,,
31610,Teilweise hohe Fördervorraussetzungen,Aufwändige Beantragung,,,,,,,,,
31611,Nichts,,,,,,,,,,
31612,Bürokratie,Aufwändige Beantragung,,,,,,,,,
31614,Nichts,,,,,,,,,,
31615,Nichts,,,,,,,,,,
31616,Nichts,,,,,,,,,,
31617,Nichts,,,,,,,,,,
31618,Nichts,Nichts,,,,,,,,,
31619,Nichts,,,,,,,,,,
31620,Nichts,,,,,,,,,,
31621,"Dieser Zuschuss ist mein erstes Förderprodukt der KNichts Für einen langjährigen Mitarbeiter der KfW ein interessanter PerspektivwechsNichts Bisher läuft alles sehr gut, dafür vielen DaNichts Unabhängig davon werde ich als Mitarbeiter die KfW natürlich immer witerempfehlen, weil sie tolle Produkte anbietet und sich nach meiner Wahrnehmung in Sachen Kundenorientierung in den letzten Jahren enorm weiterentwickelt hNichts Weiter so!",Nichts,,,,,,,,,
31622,Nichts,,,,,,,,,,
31623,Nichts,,,,,,,,,,
31624,Nichts,,,,,,,,,,
31625,Nichts,,,,,,,,,,
31626,Nichts,,,,,,,,,,
31627,Nichts,,,,,,,,,,
31628,Nichts,,,,,,,,,,
31629,Nichts,,,,,,,,,,
31631,Nichts,,,,,,,,,,
31632,Nichts,,,,,,,,,,
31633,Nichts,Nichts,,,,,,,,,
31634,Nichts,,,,,,,,,,
31635,Nichts,,,,,,,,,,
31636,Nichts,,,,,,,,,,
31637,Nichts,,,,,,,,,,
31638,Nichts,,,,,,,,,,
31639,Nichts,,,,,,,,,,
31640,Nichts,,,,,,,,,,
31641,Nichts,,,,,,,,,,
31642,Nichts,,,,,,,,,,
31643,Nichts,,,,,,,,,,
31644,Nichts,,,,,,,,,,
31645,Nichts,Nichts,,,,,,,,,
31646,Nichts,,,,,,,,,,
31647,Nichts,Nichts,,,,,,,,,
31648,Nichts,,,,,,,,,,
31649,Nichts,,,,,,,,,,
31650,Nichts,Nichts,,,,,,,,,
31651,Nichts,Aufwändige Beantragung,Kosten-/Nutzenverhältnis,,,,,,,,
31652,Nichts,Nichts,,,,,,,,,
31653,Nichts,,,,,,,,,,
31654,Nichts,,,,,,,,,,
31655,Nichts,Nichts,,,,,,,,,
31656,Nichts,,,,,,,,,,
31657,Nichts,,,,,,,,,,
31658,Nichts,,,,,,,,,,
31659,Nichts,,,,,,,,,,
31660,Nichts,,,,,,,,,,
31661,Nichts,Nichts,,,,,,,,,
31662,Nichts,,,,,,,,,,
31663,Nichts,Nichts,,,,,,,,,
31664,Nichts,,,,,,,,,,
31666,Nichts,Nichts,,,,,,,,,
31667,Nichts,,,,,,,,,,
31668,Nichts,,,,,,,,,,
31669,Nichts,,,,,,,,,,
31670,Nichts,Nichts,,,,,,,,,
31671,Nichts,,,,,,,,,,
31672,Nichts,Nichts,,,,,,,,,
31673,Nichts,,,,,,,,,,
31674,Nichts,,,,,,,,,,
31675,Nichts,Nichts,,,,,,,,,
31676,Nichts,,,,,,,,,,
31677,Nichts,,,,,,,,,,
31678,Nichts,,,,,,,,,,
31679,Nichts,,,,,,,,,,
31680,Nichts,,,,,,,,,,
31681,Nichts,Nichts,,,,,,,,,
31682,Nichts,,,,,,,,,,
31683,Nichts,,,,,,,,,,
31684,Nichts,,,,,,,,,,
31685,Nichts,,,,,,,,,,
31686,Nichts,Nichts,,,,,,,,,
31687,Nichts,,,,,,,,,,
31688,Nichts,,,,,,,,,,
31690,Nichts,,,,,,,,,,
31691,Nichts,Nichts,,,,,,,,,
31692,Nichts,Nichts,,,,,,,,,
31693,Weiter empfehlen,Nichts,,,,,,,,,
31694,Nichts,Nichts,,,,,,,,,
31696,Nichts,Nichts,,,,,,,,,
31697,Nichts,Aufwändige Beantragung,,,,,,,,,
31698,Nichts,,,,,,,,,,
31699,Nichts,Nichts,,,,,,,,,
31700,Nichts,Nichts,,,,,,,,,
31701,Nichts,,,,,,,,,,
31702,Nichts,,,,,,,,,,
31703,Nichts,,,,,,,,,,
31705,Nichts,,,,,,,,,,
31706,Nichts,,,,,,,,,,
31707,Nichts,,,,,,,,,,
31708,Nichts,,,,,,,,,,
31709,Nichts,,,,,,,,,,
31710,Nichts,,,,,,,,,,
31711,Nichts,,,,,,,,,,
31712,Nichts,Nichts,,,,,,,,,
31713,Nichts,,,,,,,,,,
31714,Nichts,Nichts,,,,,,,,,
31715,Nichts,,,,,,,,,,
31716,Nichts,Nichts,,,,,,,,,
31717,Nichts,,,,,,,,,,
31718,Nichts,,,,,,,,,,
31719,Nichts,,,,,,,,,,
31720,Nichts,,,,,,,,,,
31721,Nichts,,,,,,,,,,
31722,Nichts,,,,,,,,,,
31723,Nichts,,,,,,,,,,
31725,Nichts,,,,,,,,,,
31726,Nichts,,,,,,,,,,
31727,Der bürokratischen Aufwand ist sehr hoch,Aufwändige Beantragung,,,,,,,,,
31728,Nichts,,,,,,,,,,
31729,Nichts,,,,,,,,,,
31730,Nichts,,,,,,,,,,
31731,Nichts,,,,,,,,,,
31732,Nichts,,,,,,,,,,
31733,Nichts,,,,,,,,,,
31734,Nichts,,,,,,,,,,
31735,Nichts,,,,,,,,,,
31736,Nichts,Nichts,,,,,,,,,
31737,Aufwand für geringere Förderbeträge,Aufwändige Beantragung,,,,,,,,,
31738,Nichts,,,,,,,,,,
31739,Nichts,,,,,,,,,,
31740,Nichts,Nichts,,,,,,,,,
31741,Nichts,,,,,,,,,,
31742,Nichts,,,,,,,,,,
31743,Nichts,,,,,,,,,,
31744,Nichts,,,,,,,,,,
31745,Nichts,,,,,,,,,,
31746,Nichts,,,,,,,,,,
31747,Das Angebot der KfW ist einfach Klasse!!,Nichts,,,,,,,,,
31748,Nichts,Nichts,,,,,,,,,
31750,Nichts,,,,,,,,,,
31751,Nichts,,,,,,,,,,
31752,Nichts,,,,,,,,,,
31753,Nichts,,,,,,,,,,
31754,Nichts,,,,,,,,,,
31755,Nichts,Nichts,,,,,,,,,
31756,Nichts,,,,,,,,,,
31757,Nichts,,,,,,,,,,
31758,Nichts,,,,,,,,,,
31759,Nichts,,,,,,,,,,
31760,Nichts,,,,,,,,,,
31761,Nichts,,,,,,,,,,
31763,Nichts,Nichts,,,,,,,,,
31764,Nichts,,,,,,,,,,
31765,Nichts,,,,,,,,,,
31766,Nichts,Nichts,,,,,,,,,
31767,Nichts,,,,,,,,,,
31768,Nichts,,,,,,,,,,
31769,Nichts,,,,,,,,,,
31770,Nichts,,,,,,,,,,
31771,Nichts,,,,,,,,,,
31772,Nichts,,,,,,,,,,
31774,Nichts,,,,,,,,,,
31775,Nichts,Nichts,,,,,,,,,
31776,Nichts,,,,,,,,,,
